genres,item_id,title
Sports,324090,Football Club Simulator - FCS 18
Strategy,324090,Football Club Simulator - FCS 18
Adventure,440790,Spellbind : Luppe's tale
Casual,440790,Spellbind : Luppe's tale
Indie,440790,Spellbind : Luppe's tale
Action,439950,Frontier
Adventure,439950,Frontier
Indie,439950,Frontier
RPG,439950,Frontier
Early Access,439950,Frontier
Indie,448630,Rabiez: Epidemic
Strategy,448630,Rabiez: Epidemic
Action,440750,Story of a Cube
Adventure,440750,Story of a Cube
Indie,440750,Story of a Cube
Action,446080,Story of a Cube Soundtrack
Adventure,446080,Story of a Cube Soundtrack
Indie,446080,Story of a Cube Soundtrack
Action,425870,Gyrodisc Super League
Indie,425870,Gyrodisc Super League
Sports,425870,Gyrodisc Super League
Early Access,425870,Gyrodisc Super League
Action,448070,Red Risk
Casual,448070,Red Risk
Indie,448070,Red Risk
Strategy,448070,Red Risk
Indie,448560,Mind Games
Casual,450470,Red Risk (Soundtrack)
Casual,447310,Paper Train Traffic
Indie,447310,Paper Train Traffic
Simulation,447310,Paper Train Traffic
Adventure,446640,Space Pilgrim Episode IV: Sol
Indie,446640,Space Pilgrim Episode IV: Sol
Action,448230,AsteroidsHD
Casual,448230,AsteroidsHD
Indie,448230,AsteroidsHD
Simulation,448230,AsteroidsHD
Early Access,448230,AsteroidsHD
Simulation,312980,Graviteam Tactics: Mius-Front
Strategy,312980,Graviteam Tactics: Mius-Front
Action,451241,MS - 5★ Becky BOX
Casual,451241,MS - 5★ Becky BOX
Indie,451241,MS - 5★ Becky BOX
Indie,448150,Mystica: The Ninth Society
Massively Multiplayer,448150,Mystica: The Ninth Society
RPG,448150,Mystica: The Ninth Society
Early Access,448150,Mystica: The Ninth Society
Casual,421140,Blades of the Righteous
Indie,421140,Blades of the Righteous
Strategy,421140,Blades of the Righteous
Action,437070,Warhammer: End Times - Vermintide Schluesselschloss
Indie,437070,Warhammer: End Times - Vermintide Schluesselschloss
Education,415000,GTGD S3 How To Make A Game
Software Training,415000,GTGD S3 How To Make A Game
Casual,372430,World Defense : A Fragmented Reality Game
Indie,372430,World Defense : A Fragmented Reality Game
Strategy,372430,World Defense : A Fragmented Reality Game
Education,400650,eMedia Guitar Method
Audio Production,398240,eMedia Interactive Rock Guitar
Education,398240,eMedia Interactive Rock Guitar
Action,436360,Robo's World: The Zarnok Fortress
Indie,436360,Robo's World: The Zarnok Fortress
Utilities,448830,ASMR Universe
Action,382420,E.T. Armies
Adventure,450730,Endorlight - Soundtrack
Casual,450730,Endorlight - Soundtrack
Indie,450730,Endorlight - Soundtrack
Indie,449770,Legend of Moros
RPG,449770,Legend of Moros
Strategy,449770,Legend of Moros
Free to Play,449020,The Bottom of the Well
RPG,449020,The Bottom of the Well
Action,428440,Chasing Dead
Adventure,428440,Chasing Dead
Indie,428440,Chasing Dead
Action,449940,! That Bastard Is Trying To Steal Our Gold !
Adventure,449940,! That Bastard Is Trying To Steal Our Gold !
Casual,449940,! That Bastard Is Trying To Steal Our Gold !
Indie,449940,! That Bastard Is Trying To Steal Our Gold !
Casual,358490,Drip Drip
Indie,358490,Drip Drip
Strategy,358490,Drip Drip
Action,445840,Undead vs Plants
Adventure,445840,Undead vs Plants
Casual,445840,Undead vs Plants
Indie,445840,Undead vs Plants
Action,444710,Battle Crust
Indie,444710,Battle Crust
Adventure,351730,On My Own
Casual,351730,On My Own
Indie,351730,On My Own
Simulation,351730,On My Own
Strategy,351730,On My Own
Indie,373770,LiEat
RPG,373770,LiEat
Action,410370,Huenison
Casual,410370,Huenison
Indie,410370,Huenison
Racing,412080,Sébastien Loeb Rally EVO - Rallycross Pack
Simulation,412080,Sébastien Loeb Rally EVO - Rallycross Pack
Sports,412080,Sébastien Loeb Rally EVO - Rallycross Pack
Action,390680,Spacejacked
Indie,390680,Spacejacked
Action,405720,Perfect Universe - Play with Gravity
Indie,405720,Perfect Universe - Play with Gravity
Indie,351700,UnReal World
RPG,351700,UnReal World
Simulation,351700,UnReal World
Strategy,351700,UnReal World
Action,411460,The Red Solstice Armory Pack
Indie,411460,The Red Solstice Armory Pack
RPG,411460,The Red Solstice Armory Pack
Strategy,411460,The Red Solstice Armory Pack
Adventure,448100,On My Own - Soundtrack
Casual,448100,On My Own - Soundtrack
Indie,448100,On My Own - Soundtrack
Simulation,448100,On My Own - Soundtrack
Strategy,448100,On My Own - Soundtrack
Indie,413150,Stardew Valley
RPG,413150,Stardew Valley
Simulation,413150,Stardew Valley
Action,371660,Far Cry® Primal
Adventure,371660,Far Cry® Primal
Indie,424260,Feelings Adrift
Simulation,376931,Train Simulator: Amtrak® Dash 8-32BWH Loco Add-On
Action,304850,Worlds
Adventure,304850,Worlds
Indie,304850,Worlds
Simulation,325993,Train Simulator: North Somerset Railway Route Add-On
Adventure,432240,UnderDread
Indie,432240,UnderDread
Racing,334793,Project CARS - US Race Car Pack
Simulation,334793,Project CARS - US Race Car Pack
Sports,334793,Project CARS - US Race Car Pack
Adventure,336130,Shardlight
Indie,336130,Shardlight
RPG,336130,Shardlight
Indie,433840,Trulon: The Shadow Engine
RPG,433840,Trulon: The Shadow Engine
Strategy,433840,Trulon: The Shadow Engine
Adventure,354860,The Adventures of Tree
Indie,354860,The Adventures of Tree
RPG,354860,The Adventures of Tree
Action,356500,STAR WARS™ Galactic Battlegrounds Saga
Strategy,356500,STAR WARS™ Galactic Battlegrounds Saga
Adventure,421050,Deponia Doomsday
Indie,421050,Deponia Doomsday
Strategy,441550,STAR WARS™ Rebellion
Action,407475,Assassin's Creed Syndicate - The Last Maharaja
Adventure,407475,Assassin's Creed Syndicate - The Last Maharaja
Action,416240,Space Impossible
Adventure,416240,Space Impossible
Indie,416240,Space Impossible
Early Access,416240,Space Impossible
Adventure,421610,XBlaze Code: Embryo
Casual,436572,Rocksmith® 2014 – Rocksmith Goes to the Movies
Simulation,436572,Rocksmith® 2014 – Rocksmith Goes to the Movies
Simulation,379575,FSX: Steam Edition - Embraer Phenom 100 Add-On
Indie,450092,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 1
RPG,450092,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 1
Strategy,450092,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 1
Indie,450090,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 2
RPG,450090,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 2
Strategy,450090,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 2
Simulation,379545,FSX: Steam Edition - Grumman HU-16B Albatross Add-On
Indie,450091,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 3
RPG,450091,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 3
Strategy,450091,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 3
Indie,450093,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 4
RPG,450093,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 4
Strategy,450093,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 4
Action,446510,Armed and Gelatinous
Indie,446510,Armed and Gelatinous
Strategy,446510,Armed and Gelatinous
Indie,450094,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 5
RPG,450094,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 5
Strategy,450094,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 5
Indie,450095,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 6
RPG,450095,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 6
Strategy,450095,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 6
Indie,450096,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 7
RPG,450096,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 7
Strategy,450096,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 7
Indie,450097,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 8
RPG,450097,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 8
Strategy,450097,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 8
Indie,450098,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 9
RPG,450098,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 9
Strategy,450098,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 9
Strategy,396320,Tank Battle: 1944
Indie,450099,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 10
RPG,450099,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 10
Strategy,450099,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 10
Action,371880,Collider
Casual,371880,Collider
Indie,371880,Collider
Animation &amp; Modeling,412630,Substance for MODO indie
Design &amp; Illustration,412630,Substance for MODO indie
Action,447860,Maria the Witch
Adventure,447860,Maria the Witch
Casual,447860,Maria the Witch
Indie,447860,Maria the Witch
Action,427677,ARSLAN - Wall Paper Set 2
Action,427678,ARSLAN - Skill Card Set 1
Action,427679,ARSLAN - Scenario Set 3
Action,423610,Where's My Mommy?
Adventure,423610,Where's My Mommy?
Casual,423610,Where's My Mommy?
Indie,423610,Where's My Mommy?
Racing,423610,Where's My Mommy?
Simulation,423610,Where's My Mommy?
Action,446350,Where's My Mommy? - Original Soundtrack
Adventure,446350,Where's My Mommy? - Original Soundtrack
Casual,446350,Where's My Mommy? - Original Soundtrack
Indie,446350,Where's My Mommy? - Original Soundtrack
Racing,446350,Where's My Mommy? - Original Soundtrack
Simulation,446350,Where's My Mommy? - Original Soundtrack
Simulation,324310,Bus Simulator 16
Casual,439450,Party Jousting - Character Pack
Free to Play,439450,Party Jousting - Character Pack
Indie,439450,Party Jousting - Character Pack
Sports,439450,Party Jousting - Character Pack
Action,450130,Woodle Tree Adventures - Soundtrack
Adventure,450130,Woodle Tree Adventures - Soundtrack
Indie,450130,Woodle Tree Adventures - Soundtrack
Action,299460,Woodle Tree Adventures
Adventure,299460,Woodle Tree Adventures
Indie,299460,Woodle Tree Adventures
Indie,412490,Yrminsul
Strategy,412490,Yrminsul
Action,424640,Karaski: What Goes Up...
Adventure,424640,Karaski: What Goes Up...
Indie,424640,Karaski: What Goes Up...
Casual,410290,Acorn Assault: Rodent Revolution
Indie,410290,Acorn Assault: Rodent Revolution
Strategy,410290,Acorn Assault: Rodent Revolution
Action,355310,Blood Alloy: Reborn
Indie,355310,Blood Alloy: Reborn
Action,449370,Blood Alloy: Reborn Soundtrack
Indie,449370,Blood Alloy: Reborn Soundtrack
Action,434980,Onion Force
Adventure,434980,Onion Force
Indie,434980,Onion Force
RPG,434980,Onion Force
Strategy,434980,Onion Force
Action,387983,Awesomenauts - Clockwork Yoolip Skin
Indie,387983,Awesomenauts - Clockwork Yoolip Skin
Strategy,387983,Awesomenauts - Clockwork Yoolip Skin
Action,399831,Awesomenauts - Skull Chopper Chucho
Indie,399831,Awesomenauts - Skull Chopper Chucho
Strategy,399831,Awesomenauts - Skull Chopper Chucho
Action,425544,Awesomenauts - Sir Jimmy Lionheart
Indie,425544,Awesomenauts - Sir Jimmy Lionheart
Strategy,425544,Awesomenauts - Sir Jimmy Lionheart
Action,442220,Iron Madness
Casual,442220,Iron Madness
Free to Play,442220,Iron Madness
Indie,442220,Iron Madness
Racing,442220,Iron Madness
Simulation,442220,Iron Madness
Sports,442220,Iron Madness
Early Access,442220,Iron Madness
Casual,449050,Rock Paper Scissors Champion
Free to Play,449050,Rock Paper Scissors Champion
Sports,449050,Rock Paper Scissors Champion
Action,443390,Awesomenauts - The Mind Collection Announcer
Indie,443390,Awesomenauts - The Mind Collection Announcer
Strategy,443390,Awesomenauts - The Mind Collection Announcer
Action,389720,Brawlhalla - Valhalla Pack
Free to Play,389720,Brawlhalla - Valhalla Pack
Indie,389720,Brawlhalla - Valhalla Pack
Adventure,443460,Star Sky 2 - ブルームーン 2
Casual,443460,Star Sky 2 - ブルームーン 2
Indie,443460,Star Sky 2 - ブルームーン 2
Simulation,443460,Star Sky 2 - ブルームーン 2
Casual,442830,Party Jousting - Bling Pack
Free to Play,442830,Party Jousting - Bling Pack
Indie,442830,Party Jousting - Bling Pack
Sports,442830,Party Jousting - Bling Pack
Casual,437900,Party Jousting
Free to Play,437900,Party Jousting
Indie,437900,Party Jousting
Sports,437900,Party Jousting
Action,441300,Gunscape - Standard Edition
Indie,441300,Gunscape - Standard Edition
Action,444540,ZHEROS (Original Soundtrack)
Indie,444540,ZHEROS (Original Soundtrack)
Casual,408860,Dead Stop
Strategy,408860,Dead Stop
Action,434230,Fairies vs. Darklings: Arcane Edition
Casual,434230,Fairies vs. Darklings: Arcane Edition
Indie,434230,Fairies vs. Darklings: Arcane Edition
Strategy,434230,Fairies vs. Darklings: Arcane Edition
Adventure,445750,Settled
Indie,445750,Settled
Adventure,279900,Soul Axiom
Indie,279900,Soul Axiom
Indie,411600,The Sentient
RPG,411600,The Sentient
Simulation,411600,The Sentient
Strategy,411600,The Sentient
Early Access,411600,The Sentient
Action,447250,Age of Steel OST
Casual,447250,Age of Steel OST
Indie,447250,Age of Steel OST
Strategy,447250,Age of Steel OST
Action,386650,Dungeons and Robots
Indie,386650,Dungeons and Robots
RPG,386650,Dungeons and Robots
Early Access,386650,Dungeons and Robots
Adventure,435820,Soul Axiom - Art Book
Indie,435820,Soul Axiom - Art Book
Adventure,439860,Soul Axiom - Soundtrack
Indie,439860,Soul Axiom - Soundtrack
Strategy,428730,Total War: ATTILA - Slavic Nations Culture Pack
Action,219990,Grim Dawn
Adventure,219990,Grim Dawn
Indie,219990,Grim Dawn
RPG,219990,Grim Dawn
Strategy,410980,Master of Orion 2
Adventure,404510,Heaven's Hope - Special Edition
Action,432590,And So It Was
Adventure,432590,And So It Was
Indie,432590,And So It Was
Strategy,410970,Master of Orion 1
Action,348460,Bierzerkers
Indie,348460,Bierzerkers
Casual,427520,Factorio
Indie,427520,Factorio
Simulation,427520,Factorio
Strategy,427520,Factorio
Early Access,427520,Factorio
Indie,442140,Dyadic
Simulation,436090,Factorio - Soundtrack
Strategy,436090,Factorio - Soundtrack
Indie,442510,Dyadic OST
Adventure,429570,The Walking Dead: Michonne - A Telltale Miniseries
Indie,224500,Gnomoria
Simulation,224500,Gnomoria
Strategy,224500,Gnomoria
Action,438000,PIXELMAN
Casual,438000,PIXELMAN
Indie,438000,PIXELMAN
Early Access,438000,PIXELMAN
Casual,446900,Apocalypse Hotel: The Thin Blue Line!
Indie,446900,Apocalypse Hotel: The Thin Blue Line!
RPG,446900,Apocalypse Hotel: The Thin Blue Line!
Simulation,446900,Apocalypse Hotel: The Thin Blue Line!
Action,405540,Ninja Senki DX
Indie,405540,Ninja Senki DX
Action,368740,Obliteracers
Indie,368740,Obliteracers
Racing,368740,Obliteracers
Utilities,404790,Godot Engine
Action,441640,VALENS
Adventure,441640,VALENS
Casual,441640,VALENS
Indie,441640,VALENS
Racing,441640,VALENS
RPG,441640,VALENS
Simulation,441640,VALENS
Sports,441640,VALENS
Action,364720,Reagan Gorbachev
Adventure,364720,Reagan Gorbachev
Indie,364720,Reagan Gorbachev
Action,422970,Devil Daggers
Indie,422970,Devil Daggers
Adventure,444260,Mindless Running
Indie,444260,Mindless Running
Action,441782,Devilian: Tempest Class Pack
Free to Play,441782,Devilian: Tempest Class Pack
Massively Multiplayer,441782,Devilian: Tempest Class Pack
RPG,441782,Devilian: Tempest Class Pack
Action,398930,MacGuffin
Adventure,398930,MacGuffin
Indie,398930,MacGuffin
Casual,436150,Governor of Poker 3
Free to Play,436150,Governor of Poker 3
Massively Multiplayer,436150,Governor of Poker 3
Simulation,436150,Governor of Poker 3
Adventure,440870,Mysteries of the Past: Shadow of the Daemon Collector's Edition
Indie,440870,Mysteries of the Past: Shadow of the Daemon Collector's Edition
Simulation,326046,TS Marketplace: COV AB Vans Wagon Pack 01
Simulation,326045,TS Marketplace: COV AB Vans Wagon Pack 02
Action,409580,No1Left
Indie,409580,No1Left
RPG,409580,No1Left
Early Access,409580,No1Left
Action,444420,24 Hours 'til Rescue
Adventure,444420,24 Hours 'til Rescue
Casual,444420,24 Hours 'til Rescue
Indie,444420,24 Hours 'til Rescue
RPG,444420,24 Hours 'til Rescue
Free to Play,445321,ArcheAge: Experienced Hero Pack
Massively Multiplayer,445321,ArcheAge: Experienced Hero Pack
RPG,445321,ArcheAge: Experienced Hero Pack
Free to Play,445330,ArcheAge: Steam Bloodsong Pack
Massively Multiplayer,445330,ArcheAge: Steam Bloodsong Pack
RPG,445330,ArcheAge: Steam Bloodsong Pack
Free to Play,445320,ArcheAge: Fresh Adventurer Pack
Massively Multiplayer,445320,ArcheAge: Fresh Adventurer Pack
RPG,445320,ArcheAge: Fresh Adventurer Pack
Action,429160,Cyborg Rage
Indie,429160,Cyborg Rage
Adventure,378810,Steamroll
Indie,378810,Steamroll
Casual,445890,Plantera - Original Soundtrack
Indie,445890,Plantera - Original Soundtrack
Simulation,445890,Plantera - Original Soundtrack
Indie,445930,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Ties that Bind
RPG,445930,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Ties that Bind
Strategy,445930,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Ties that Bind
Indie,445931,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Temple of Jewels and Mirrors
RPG,445931,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Temple of Jewels and Mirrors
Strategy,445931,Fantasy Grounds - 5E: Shattered Heart Adventure Path (5E): The Temple of Jewels and Mirrors
Adventure,430050,The Quest - Soundtrack
Indie,430050,The Quest - Soundtrack
RPG,430050,The Quest - Soundtrack
Action,439910,Risky Rescue
Casual,439910,Risky Rescue
Indie,439910,Risky Rescue
Casual,444480,Broken Dreams
Indie,444480,Broken Dreams
Free to Play,393910,Spec Ops Pack
Indie,393910,Spec Ops Pack
Simulation,393910,Spec Ops Pack
Action,434941,Dinosaur Hunt - Guns Expansion Pack
Adventure,434941,Dinosaur Hunt - Guns Expansion Pack
Indie,434941,Dinosaur Hunt - Guns Expansion Pack
Simulation,434941,Dinosaur Hunt - Guns Expansion Pack
Casual,355920,Pixel Puzzles 2: Space
Indie,355920,Pixel Puzzles 2: Space
Simulation,355920,Pixel Puzzles 2: Space
Strategy,355920,Pixel Puzzles 2: Space
Adventure,428880,The Quest
Indie,428880,The Quest
RPG,428880,The Quest
Adventure,425370,Arvale - Deluxe Contents
Casual,425370,Arvale - Deluxe Contents
Indie,425370,Arvale - Deluxe Contents
RPG,425370,Arvale - Deluxe Contents
Action,435050,Glory Kingdom
Adventure,435050,Glory Kingdom
Casual,435050,Glory Kingdom
Indie,435050,Glory Kingdom
Strategy,435050,Glory Kingdom
Early Access,435050,Glory Kingdom
Indie,439720,Unending Galaxy
Simulation,439720,Unending Galaxy
Strategy,439720,Unending Galaxy
